match_id,team1,team2,winner,toss_winner,toss_decision,bat_first,venue,date,event,is_val_2022,is_val_2024
1296028,Sri Lanka,Scotland,Sri Lanka,Sri Lanka,bat,Sri Lanka,"""Kinrara Academy Oval, Kuala Lumpur""",2022-01-18,Commonwealth Games Women's Cricket Competition Qualifiers,False,False
1263572,England,Australia,Australia,Australia,field,England,Adelaide Oval,2022-01-20,Women's Ashes,False,False
1296034,Scotland,Bangladesh,Bangladesh,Scotland,bat,Scotland,"""Kinrara Academy Oval, Kuala Lumpur""",2022-01-23,Bangladesh Women tour of Malaysia,False,False
1296036,Sri Lanka,Bangladesh,Sri Lanka,Sri Lanka,bat,Sri Lanka,"""Kinrara Academy Oval, Kuala Lumpur""",2022-01-24,Commonwealth Games Women's Cricket Competition Qualifiers,False,False
1289031,New Zealand,India,New Zealand,India,field,New Zealand,"""John Davies Oval, Queenstown""",2022-02-09,India Women tour of New Zealand,False,False
1310981,Sri Lanka,Pakistan,Pakistan,Sri Lanka,bat,Sri Lanka,"""Southend Club Cricket Stadium, Karachi""",2022-05-24,Sri Lanka Women tour of Pakistan,False,False
1310982,Sri Lanka,Pakistan,Pakistan,Sri Lanka,bat,Sri Lanka,"""Southend Club Cricket Stadium, Karachi""",2022-05-26,Sri Lanka Women tour of Pakistan,False,False
1310983,Sri Lanka,Pakistan,Pakistan,Sri Lanka,bat,Sri Lanka,"""Southend Club Cricket Stadium, Karachi""",2022-05-28,Sri Lanka Women tour of Pakistan,False,False
1316642,Ireland,South Africa,Ireland,South Africa,field,Ireland,"""Pembroke Cricket Club, Sandymount, Dublin""",2022-06-03,South Africa Women tour of Ireland,False,False
1316643,Ireland,South Africa,South Africa,Ireland,bat,Ireland,"""Pembroke Cricket Club, Sandymount, Dublin""",2022-06-06,South Africa Women tour of Ireland,False,False
1316644,Ireland,South Africa,South Africa,South Africa,field,Ireland,"""Pembroke Cricket Club, Sandymount, Dublin""",2022-06-08,South Africa Women tour of Ireland,False,False
1319709,India,Sri Lanka,India,India,bat,India,Rangiri Dambulla International Stadium,2022-06-23,India Women tour of Sri Lanka,False,False
1319710,Sri Lanka,India,India,Sri Lanka,bat,Sri Lanka,Rangiri Dambulla International Stadium,2022-06-25,India Women tour of Sri Lanka,False,False
1319711,India,Sri Lanka,Sri Lanka,India,bat,India,Rangiri Dambulla International Stadium,2022-06-27,India Women tour of Sri Lanka,False,False
1317636,Ireland,Australia,Australia,Australia,field,Ireland,"""Bready Cricket Club, Magheramason, Bready""",2022-07-17,Ireland Tri-Nation Women's T20I Series,False,False
1317637,Pakistan,Ireland,Pakistan,Pakistan,bat,Pakistan,"""Bready Cricket Club, Magheramason, Bready""",2022-07-19,Ireland Tri-Nation Women's T20I Series,False,False
1301331,South Africa,England,England,England,field,South Africa,"""County Ground, Chelmsford""",2022-07-21,South Africa Women tour of England,False,False
1317638,Australia,Ireland,Australia,Ireland,field,Australia,"""Bready Cricket Club, Magheramason, Bready""",2022-07-21,Ireland Tri-Nation Women's T20I Series,False,False
1301332,South Africa,England,England,England,field,South Africa,"""County Ground, New Road, Worcester""",2022-07-23,South Africa Women tour of England,False,False
1301333,England,South Africa,England,England,bat,England,"""County Ground, Derby""",2022-07-25,South Africa Women tour of England,False,False
1289259,India,Australia,Australia,India,bat,India,"""Edgbaston, Birmingham""",2022-07-29,Commonwealth Games Women's Cricket Competition,False,False
1289261,New Zealand,South Africa,New Zealand,South Africa,field,New Zealand,"""Edgbaston, Birmingham""",2022-07-30,Commonwealth Games Women's Cricket Competition,False,False
1289262,Sri Lanka,England,England,Sri Lanka,bat,Sri Lanka,"""Edgbaston, Birmingham""",2022-07-30,Commonwealth Games Women's Cricket Competition,False,False
1289263,Pakistan,India,India,Pakistan,bat,Pakistan,"""Edgbaston, Birmingham""",2022-07-31,Commonwealth Games Women's Cricket Competition,False,False
1289266,New Zealand,Sri Lanka,New Zealand,New Zealand,bat,New Zealand,"""Edgbaston, Birmingham""",2022-08-02,Commonwealth Games Women's Cricket Competition,False,False
1289265,England,South Africa,England,South Africa,field,England,"""Edgbaston, Birmingham""",2022-08-02,Commonwealth Games Women's Cricket Competition,False,False
1289267,Australia,Pakistan,Australia,Australia,bat,Australia,"""Edgbaston, Birmingham""",2022-08-03,Commonwealth Games Women's Cricket Competition,False,False
1289270,New Zealand,England,England,New Zealand,bat,New Zealand,"""Edgbaston, Birmingham""",2022-08-04,Commonwealth Games Women's Cricket Competition,False,False
1289269,Sri Lanka,South Africa,South Africa,South Africa,field,Sri Lanka,"""Edgbaston, Birmingham""",2022-08-04,Commonwealth Games Women's Cricket Competition,False,False
1289271,India,England,India,India,bat,India,"""Edgbaston, Birmingham""",2022-08-06,Commonwealth Games Women's Cricket Competition,False,False
1289272,New Zealand,Australia,Australia,Australia,field,New Zealand,"""Edgbaston, Birmingham""",2022-08-06,Commonwealth Games Women's Cricket Competition,False,False
1289273,England,New Zealand,New Zealand,England,bat,England,"""Edgbaston, Birmingham""",2022-08-07,Commonwealth Games Women's Cricket Competition,False,False
1289274,Australia,India,Australia,Australia,bat,Australia,"""Edgbaston, Birmingham""",2022-08-07,Commonwealth Games Women's Cricket Competition,False,False
1330807,Scotland,Ireland,Ireland,Ireland,field,Scotland,"""Grange Cricket Club Ground, Raeburn Place, Edinburgh""",2022-09-05,Ireland Women tour of Scotland,False,False
1330808,Scotland,Ireland,Ireland,Ireland,field,Scotland,"""Grange Cricket Club Ground, Raeburn Place, Edinburgh""",2022-09-06,Ireland Women tour of Scotland,False,False
1301334,India,England,England,England,field,India,"""Riverside Ground, Chester-le-Street""",2022-09-10,India Women tour of England,False,False
1301335,England,India,India,England,bat,England,"""County Ground, Derby""",2022-09-13,India Women tour of England,False,False
1301336,India,England,England,England,field,India,"""County Ground, Bristol""",2022-09-15,India Women tour of England,False,False
1331385,Bangladesh,Ireland,Bangladesh,Bangladesh,bat,Bangladesh,"""Sheikh Zayed Stadium, Abu Dhabi""",2022-09-18,ICC Women's T20 World Cup Qualifier,False,False
1331389,Scotland,Bangladesh,Bangladesh,Scotland,bat,Scotland,"""Sheikh Zayed Stadium, Abu Dhabi""",2022-09-19,ICC Women's T20 World Cup Qualifier,False,False
1331394,Ireland,Scotland,Ireland,Ireland,bat,Ireland,"""Tolerance Oval, Abu Dhabi""",2022-09-21,ICC Women's T20 World Cup Qualifier,False,False
1331401,Bangladesh,Ireland,Bangladesh,Bangladesh,bat,Bangladesh,"""Sheikh Zayed Stadium, Abu Dhabi""",2022-09-25,ICC Women's T20 World Cup Qualifier,False,False
1334415,West Indies,New Zealand,West Indies,New Zealand,field,West Indies,"""Sir Vivian Richards Stadium, North Sound, Antigua""",2022-09-28,New Zealand Women tour of West Indies,False,False
1335786,India,Sri Lanka,India,Sri Lanka,field,India,"""Sylhet International Cricket Stadium, Academy Ground""",2022-10-01,Women's Asia Cup,False,False
1334416,West Indies,New Zealand,New Zealand,New Zealand,field,West Indies,"""Sir Vivian Richards Stadium, North Sound, Antigua""",2022-10-01,New Zealand Women tour of West Indies,False,False
1334417,West Indies,New Zealand,New Zealand,New Zealand,field,West Indies,"""Sir Vivian Richards Stadium, North Sound, Antigua""",2022-10-02,New Zealand Women tour of West Indies,False,False
1335789,Bangladesh,Pakistan,Pakistan,Pakistan,field,Bangladesh,"""Sylhet International Cricket Stadium, Academy Ground""",2022-10-03,Women's Asia Cup,False,False
1334419,West Indies,New Zealand,New Zealand,New Zealand,field,West Indies,"""Sir Vivian Richards Stadium, North Sound, Antigua""",2022-10-06,New Zealand Women tour of West Indies,False,False
1335797,Pakistan,India,Pakistan,Pakistan,bat,Pakistan,Sylhet International Cricket Stadium,2022-10-07,Women's Asia Cup,False,False
1335799,India,Bangladesh,India,India,bat,India,Sylhet International Cricket Stadium,2022-10-08,Women's Asia Cup,False,False
1335802,Sri Lanka,Bangladesh,Sri Lanka,Bangladesh,field,Sri Lanka,Sylhet International Cricket Stadium,2022-10-10,Women's Asia Cup,False,False
1335805,Sri Lanka,Pakistan,Pakistan,Sri Lanka,bat,Sri Lanka,Sylhet International Cricket Stadium,2022-10-11,Women's Asia Cup,False,False
1335807,Sri Lanka,Pakistan,Sri Lanka,Sri Lanka,bat,Sri Lanka,Sylhet International Cricket Stadium,2022-10-13,Women's Asia Cup,False,False
1335808,Sri Lanka,India,India,Sri Lanka,bat,Sri Lanka,Sylhet International Cricket Stadium,2022-10-15,Women's Asia Cup,False,False
1308236,Pakistan,Ireland,Ireland,Pakistan,bat,Pakistan,"""Gaddafi Stadium, Lahore""",2022-11-12,Ireland Women tour of Pakistan,False,False
1308237,Ireland,Pakistan,Pakistan,Pakistan,field,Ireland,"""Gaddafi Stadium, Lahore""",2022-11-14,Ireland Women tour of Pakistan,False,False
1308238,Ireland,Pakistan,Ireland,Ireland,bat,Ireland,"""Gaddafi Stadium, Lahore""",2022-11-16,Ireland Women tour of Pakistan,False,False
1344619,New Zealand,Bangladesh,New Zealand,New Zealand,bat,New Zealand,"""Hagley Oval, Christchurch""",2022-12-02,Bangladesh Women tour of New Zealand,False,False
1344620,New Zealand,Bangladesh,New Zealand,New Zealand,bat,New Zealand,"""University Oval, Dunedin""",2022-12-04,Bangladesh Women tour of New Zealand,False,False
1344621,New Zealand,Bangladesh,New Zealand,New Zealand,bat,New Zealand,"""John Davies Oval, Queenstown""",2022-12-07,Bangladesh Women tour of New Zealand,False,False
1345424,India,Australia,Australia,Australia,field,India,"""Dr DY Patil Sports Academy, Mumbai""",2022-12-09,Australia Women tour of India,False,False
1343934,West Indies,England,England,England,field,West Indies,"""Sir Vivian Richards Stadium, North Sound, Antigua""",2022-12-11,England Women tour of West Indies,False,False
1343935,England,West Indies,England,England,bat,England,"""Kensington Oval, Bridgetown, Barbados""",2022-12-14,England Women tour of West Indies,False,False
1345426,Australia,India,Australia,India,field,Australia,"""Brabourne Stadium, Mumbai""",2022-12-14,Australia Women tour of India,False,False
1345427,Australia,India,Australia,India,field,Australia,"""Brabourne Stadium, Mumbai""",2022-12-17,Australia Women tour of India,False,False
1343936,England,West Indies,England,England,bat,England,"""Kensington Oval, Bridgetown, Barbados""",2022-12-17,England Women tour of West Indies,False,False
1343937,England,West Indies,England,England,bat,England,"""Kensington Oval, Bridgetown, Barbados""",2022-12-18,England Women tour of West Indies,False,False
1345428,Australia,India,Australia,India,field,Australia,"""Brabourne Stadium, Mumbai""",2022-12-20,Australia Women tour of India,False,False
1343938,West Indies,England,England,West Indies,bat,West Indies,"""Kensington Oval, Bridgetown, Barbados""",2022-12-22,England Women tour of West Indies,False,False
1344511,India,South Africa,India,South Africa,field,India,"""Buffalo Park, East London""",2023-01-19,South Africa Women's T20I Tri-Series,False,False
1344512,South Africa,West Indies,South Africa,South Africa,bat,South Africa,"""Buffalo Park, East London""",2023-01-21,South Africa Women's T20I Tri-Series,False,False
1344513,India,West Indies,India,India,bat,India,"""Buffalo Park, East London""",2023-01-23,South Africa Women's T20I Tri-Series,False,False
1345095,Pakistan,Australia,Australia,Pakistan,bat,Pakistan,"""North Sydney Oval, Sydney""",2023-01-24,Pakistan Women tour of Australia,False,False
1344514,West Indies,South Africa,South Africa,West Indies,bat,West Indies,"""Buffalo Park, East London""",2023-01-25,South Africa Women's T20I Tri-Series,False,False
1345096,Pakistan,Australia,Australia,Pakistan,bat,Pakistan,"""Bellerive Oval, Hobart""",2023-01-26,Pakistan Women tour of Australia,False,False
1344516,West Indies,India,India,India,field,West Indies,"""Buffalo Park, East London""",2023-01-30,South Africa Women's T20I Tri-Series,False,False
1344517,India,South Africa,South Africa,India,bat,India,"""Buffalo Park, East London""",2023-02-02,South Africa Women's T20I Tri-Series,False,False
1338040,Sri Lanka,South Africa,Sri Lanka,South Africa,field,Sri Lanka,"""Newlands, Cape Town""",2023-02-10,ICC Women's T20 World Cup,True,False
1338041,West Indies,England,England,West Indies,bat,West Indies,"""Boland Park, Paarl""",2023-02-11,ICC Women's T20 World Cup,True,False
1338042,Australia,New Zealand,Australia,New Zealand,field,Australia,"""Boland Park, Paarl""",2023-02-11,ICC Women's T20 World Cup,True,False
1338043,Pakistan,India,India,Pakistan,bat,Pakistan,"""Newlands, Cape Town""",2023-02-12,ICC Women's T20 World Cup,True,False
1338044,Bangladesh,Sri Lanka,Sri Lanka,Bangladesh,bat,Bangladesh,"""Newlands, Cape Town""",2023-02-12,ICC Women's T20 World Cup,True,False
1338045,Ireland,England,England,Ireland,bat,Ireland,"""Boland Park, Paarl""",2023-02-13,ICC Women's T20 World Cup,True,False
1338046,South Africa,New Zealand,South Africa,South Africa,bat,South Africa,"""Boland Park, Paarl""",2023-02-13,ICC Women's T20 World Cup,True,False
1338047,Bangladesh,Australia,Australia,Bangladesh,bat,Bangladesh,"""St George's Park, Gqeberha""",2023-02-14,ICC Women's T20 World Cup,True,False
1338048,West Indies,India,India,West Indies,bat,West Indies,"""Newlands, Cape Town""",2023-02-15,ICC Women's T20 World Cup,True,False
1338049,Pakistan,Ireland,Pakistan,Ireland,field,Pakistan,"""Newlands, Cape Town""",2023-02-15,ICC Women's T20 World Cup,True,False
1338050,Sri Lanka,Australia,Australia,Australia,field,Sri Lanka,"""St George's Park, Gqeberha""",2023-02-16,ICC Women's T20 World Cup,True,False
1338051,New Zealand,Bangladesh,New Zealand,New Zealand,bat,New Zealand,"""Newlands, Cape Town""",2023-02-17,ICC Women's T20 World Cup,True,False
1338052,Ireland,West Indies,West Indies,Ireland,bat,Ireland,"""Newlands, Cape Town""",2023-02-17,ICC Women's T20 World Cup,True,False
1338053,England,India,England,India,field,England,"""St George's Park, Gqeberha""",2023-02-18,ICC Women's T20 World Cup,True,False
1338054,South Africa,Australia,Australia,Australia,field,South Africa,"""St George's Park, Gqeberha""",2023-02-18,ICC Women's T20 World Cup,True,False
1338055,West Indies,Pakistan,West Indies,West Indies,bat,West Indies,"""Boland Park, Paarl""",2023-02-19,ICC Women's T20 World Cup,True,False
1338056,New Zealand,Sri Lanka,New Zealand,New Zealand,bat,New Zealand,"""Boland Park, Paarl""",2023-02-19,ICC Women's T20 World Cup,True,False
1338057,India,Ireland,India,India,bat,India,"""St George's Park, Gqeberha""",2023-02-20,ICC Women's T20 World Cup,True,False
1338058,England,Pakistan,England,England,bat,England,"""Newlands, Cape Town""",2023-02-21,ICC Women's T20 World Cup,True,False
1338059,Bangladesh,South Africa,South Africa,Bangladesh,bat,Bangladesh,"""Newlands, Cape Town""",2023-02-21,ICC Women's T20 World Cup,True,False
1338060,Australia,India,Australia,Australia,bat,Australia,"""Newlands, Cape Town""",2023-02-23,ICC Women's T20 World Cup,True,False
1338061,South Africa,England,South Africa,South Africa,bat,South Africa,"""Newlands, Cape Town""",2023-02-24,ICC Women's T20 World Cup,True,False
1338062,Australia,South Africa,Australia,Australia,bat,Australia,"""Newlands, Cape Town""",2023-02-26,ICC Women's T20 World Cup,True,False
1371604,Sri Lanka,Bangladesh,Bangladesh,Sri Lanka,bat,Sri Lanka,"""Sinhalese Sports Club Ground, Colombo""",2023-05-09,Bangladesh Women tour of Sri Lanka,False,False
1371605,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka,field,Bangladesh,"""Sinhalese Sports Club Ground, Colombo""",2023-05-11,Bangladesh Women tour of Sri Lanka,False,False
1371606,Sri Lanka,Bangladesh,Sri Lanka,Sri Lanka,bat,Sri Lanka,"""Sinhalese Sports Club Ground, Colombo""",2023-05-12,Bangladesh Women tour of Sri Lanka,False,False
1336074,England,Australia,Australia,Australia,field,England,"""Edgbaston, Birmingham""",2023-07-01,Women's Ashes,False,False
1378194,Ireland,West Indies,West Indies,West Indies,field,Ireland,"""Daren Sammy National Cricket Stadium, Gros Islet, St Lucia""",2023-07-04,Ireland Women tour of West Indies,False,False
1336075,England,Australia,England,Australia,field,England,"""Kennington Oval, London""",2023-07-05,Women's Ashes,False,False
1378195,Ireland,West Indies,West Indies,Ireland,bat,Ireland,"""Daren Sammy National Cricket Stadium, Gros Islet, St Lucia""",2023-07-06,Ireland Women tour of West Indies,False,False
1378196,Ireland,West Indies,West Indies,Ireland,bat,Ireland,"""Daren Sammy National Cricket Stadium, Gros Islet, St Lucia""",2023-07-08,Ireland Women tour of West Indies,False,False
1379760,Sri Lanka,New Zealand,New Zealand,New Zealand,field,Sri Lanka,"""P Sara Oval, Colombo""",2023-07-08,New Zealand Women tour of Sri Lanka,False,False
1336076,Australia,England,England,England,field,Australia,"""Lord's, London""",2023-07-08,Women's Ashes,False,False
1382163,Bangladesh,India,India,India,field,Bangladesh,"""Shere Bangla National Stadium, Mirpur""",2023-07-09,India Women tour of Bangladesh,False,False
1379761,Sri Lanka,New Zealand,New Zealand,New Zealand,field,Sri Lanka,"""P Sara Oval, Colombo""",2023-07-10,New Zealand Women tour of Sri Lanka,False,False
1382164,India,Bangladesh,India,India,bat,India,"""Shere Bangla National Stadium, Mirpur""",2023-07-11,India Women tour of Bangladesh,False,False
1379762,New Zealand,Sri Lanka,Sri Lanka,Sri Lanka,field,New Zealand,"""P Sara Oval, Colombo""",2023-07-12,New Zealand Women tour of Sri Lanka,False,False
1384547,Scotland,Netherlands,Scotland,Netherlands,field,Scotland,"""Sportpark Maarschalkerweerd, Utrecht""",2023-07-12,Netherlands Women's T20I Tri-Series,False,False
1382165,India,Bangladesh,Bangladesh,India,bat,India,"""Shere Bangla National Stadium, Mirpur""",2023-07-13,India Women tour of Bangladesh,False,False
1384550,Scotland,Netherlands,Netherlands,Netherlands,field,Scotland,"""Sportpark Maarschalkerweerd, Utrecht""",2023-07-15,Netherlands Women's T20I Tri-Series,False,False
1378200,Netherlands,Ireland,Ireland,Ireland,field,Netherlands,"""VRA Ground, Amstelveen""",2023-08-14,Ireland Women tour of Netherlands,False,False
1378201,Ireland,Netherlands,Ireland,Netherlands,field,Ireland,"""VRA Ground, Amstelveen""",2023-08-16,Ireland Women tour of Netherlands,False,False
1378202,Netherlands,Ireland,Ireland,Netherlands,bat,Netherlands,"""VRA Ground, Amstelveen""",2023-08-17,Ireland Women tour of Netherlands,False,False
1336080,England,Sri Lanka,England,Sri Lanka,field,England,"""County Ground, Hove""",2023-08-31,Sri Lanka Women tour of England,False,False
1382160,South Africa,Pakistan,Pakistan,Pakistan,field,South Africa,"""National Stadium, Karachi""",2023-09-01,South Africa Women tour of Pakistan,False,False
1336081,England,Sri Lanka,Sri Lanka,Sri Lanka,field,England,"""County Ground, Chelmsford""",2023-09-02,Sri Lanka Women tour of England,False,False
1382161,South Africa,Pakistan,Pakistan,Pakistan,field,South Africa,"""National Stadium, Karachi""",2023-09-03,South Africa Women tour of Pakistan,False,False
1382162,Pakistan,South Africa,Pakistan,South Africa,field,Pakistan,"""National Stadium, Karachi""",2023-09-04,South Africa Women tour of Pakistan,False,False
1336082,England,Sri Lanka,Sri Lanka,Sri Lanka,field,England,"""County Ground, Derby""",2023-09-06,Sri Lanka Women tour of England,False,False
1395028,Netherlands,Scotland,Netherlands,Scotland,field,Netherlands,"""Desert Springs Cricket Ground, Almeria""",2023-09-07,ICC Women's T20 World Cup Europe Region Qualifier,False,False
1395035,Scotland,Netherlands,Scotland,Netherlands,field,Scotland,"""Desert Springs Cricket Ground, Almeria""",2023-09-11,ICC Women's T20 World Cup Europe Region Qualifier,False,False
1399060,Pakistan,Sri Lanka,Sri Lanka,Sri Lanka,field,Pakistan,Zhejiang University of Technology Cricket Field,2023-09-24,Asian Games Women's Cricket Competition,False,False
1399059,Bangladesh,India,India,Bangladesh,bat,Bangladesh,Zhejiang University of Technology Cricket Field,2023-09-24,Asian Games Women's Cricket Competition,False,False
1399061,Pakistan,Bangladesh,Bangladesh,Bangladesh,field,Pakistan,Zhejiang University of Technology Cricket Field,2023-09-25,Asian Games Women's Cricket Competition,False,False
1399062,India,Sri Lanka,India,India,bat,India,Zhejiang University of Technology Cricket Field,2023-09-25,Asian Games Women's Cricket Competition,False,False
1375863,West Indies,Australia,Australia,Australia,field,West Indies,"""North Sydney Oval, Sydney""",2023-10-01,West Indies Women tour of Australia,False,False
1375864,Australia,West Indies,West Indies,West Indies,field,Australia,"""North Sydney Oval, Sydney""",2023-10-02,West Indies Women tour of Australia,False,False
1375865,Australia,West Indies,Australia,West Indies,field,Australia,"""Allan Border Field, Brisbane""",2023-10-05,West Indies Women tour of Australia,False,False
1392354,South Africa,New Zealand,New Zealand,New Zealand,field,South Africa,"""Willowmoore Park, Benoni""",2023-10-14,New Zealand Women tour of South Africa,False,False
1392355,South Africa,New Zealand,South Africa,New Zealand,field,South Africa,"""Willowmoore Park, Benoni""",2023-10-15,New Zealand Women tour of South Africa,False,False
1403686,Scotland,Ireland,Ireland,Scotland,bat,Scotland,"""Desert Springs Cricket Ground, Almeria""",2023-10-23,Ireland Women v Scotland Women,False,False
1403687,Ireland,Scotland,Scotland,Ireland,bat,Ireland,"""Desert Springs Cricket Ground, Almeria""",2023-10-24,Ireland Women v Scotland Women,False,False
1405121,Pakistan,Bangladesh,Bangladesh,Bangladesh,field,Pakistan,"""Zahur Ahmed Chowdhury Stadium, Chattogram""",2023-10-25,Pakistan Women tour of Bangladesh,False,False
1405122,Bangladesh,Pakistan,Bangladesh,Pakistan,field,Bangladesh,"""Zahur Ahmed Chowdhury Stadium, Chattogram""",2023-10-27,Pakistan Women tour of Bangladesh,False,False
1405123,Pakistan,Bangladesh,Pakistan,Bangladesh,field,Pakistan,"""Zahur Ahmed Chowdhury Stadium, Chattogram""",2023-10-29,Pakistan Women tour of Bangladesh,False,False
1398254,Bangladesh,South Africa,Bangladesh,Bangladesh,bat,Bangladesh,"""Willowmoore Park, Benoni""",2023-12-03,Bangladesh Women tour of South Africa,False,False
1388196,New Zealand,Pakistan,Pakistan,New Zealand,bat,New Zealand,"""University Oval, Dunedin""",2023-12-03,Pakistan Women tour of New Zealand,False,False
1388197,Pakistan,New Zealand,Pakistan,New Zealand,field,Pakistan,"""University Oval, Dunedin""",2023-12-05,Pakistan Women tour of New Zealand,False,False
1406073,England,India,England,India,field,England,"""Wankhede Stadium, Mumbai""",2023-12-06,England Women tour of India,False,False
1398256,Bangladesh,South Africa,South Africa,South Africa,field,Bangladesh,"""Diamond Oval, Kimberley""",2023-12-08,Bangladesh Women tour of South Africa,False,False
1388198,Pakistan,New Zealand,New Zealand,New Zealand,field,Pakistan,"""John Davies Oval, Queenstown""",2023-12-09,Pakistan Women tour of New Zealand,False,False
1406074,India,England,England,England,field,India,"""Wankhede Stadium, Mumbai""",2023-12-09,England Women tour of India,False,False
1406075,England,India,India,England,bat,England,"""Wankhede Stadium, Mumbai""",2023-12-10,England Women tour of India,False,False
1406081,Australia,India,India,India,field,Australia,"""Dr DY Patil Sports Academy, Mumbai""",2024-01-05,Australia Women tour of India,False,False
1406082,India,Australia,Australia,Australia,field,India,"""Dr DY Patil Sports Academy, Mumbai""",2024-01-07,Australia Women tour of India,False,False
1406083,India,Australia,Australia,Australia,field,India,"""Dr DY Patil Sports Academy, Mumbai""",2024-01-09,Australia Women tour of India,False,False
1375869,South Africa,Australia,Australia,Australia,field,South Africa,"""Manuka Oval, Canberra""",2024-01-27,South Africa Women tour of Australia,False,False
1375870,Australia,South Africa,South Africa,Australia,bat,Australia,"""Manuka Oval, Canberra""",2024-01-28,South Africa Women tour of Australia,False,False
1375871,South Africa,Australia,Australia,Australia,field,South Africa,"""Bellerive Oval, Hobart""",2024-01-30,South Africa Women tour of Australia,False,False
1388202,England,New Zealand,England,New Zealand,field,England,"""University Oval, Dunedin""",2024-03-19,England Women tour of New Zealand,False,False
1388203,England,New Zealand,England,New Zealand,field,England,"""Saxton Oval, Nelson""",2024-03-22,England Women tour of New Zealand,False,False
1388204,New Zealand,England,New Zealand,New Zealand,bat,New Zealand,"""Saxton Oval, Nelson""",2024-03-24,England Women tour of New Zealand,False,False
1398261,South Africa,Sri Lanka,South Africa,Sri Lanka,field,South Africa,"""Willowmoore Park, Benoni""",2024-03-27,Sri Lanka Women tour of South Africa,False,False
1388205,England,New Zealand,England,New Zealand,field,England,"""Basin Reserve, Wellington""",2024-03-27,England Women tour of New Zealand,False,False
1388206,New Zealand,England,England,New Zealand,bat,New Zealand,"""Basin Reserve, Wellington""",2024-03-29,England Women tour of New Zealand,False,False
1398262,South Africa,Sri Lanka,Sri Lanka,South Africa,bat,South Africa,"""Senwes Park, Potchefstroom""",2024-03-30,Sri Lanka Women tour of South Africa,False,False
1425064,Bangladesh,Australia,Australia,Bangladesh,bat,Bangladesh,"""Shere Bangla National Stadium, Mirpur""",2024-03-31,Australia Women tour of Bangladesh,False,False
1425065,Australia,Bangladesh,Australia,Australia,bat,Australia,"""Shere Bangla National Stadium, Mirpur""",2024-04-02,Australia Women tour of Bangladesh,False,False
1398263,South Africa,Sri Lanka,Sri Lanka,Sri Lanka,field,South Africa,"""Buffalo Park, East London""",2024-04-03,Sri Lanka Women tour of South Africa,False,False
1425066,Australia,Bangladesh,Australia,Australia,bat,Australia,"""Shere Bangla National Stadium, Mirpur""",2024-04-04,Australia Women tour of Bangladesh,False,False
1426084,West Indies,Pakistan,West Indies,West Indies,bat,West Indies,"""National Stadium, Karachi""",2024-04-26,West Indies Women tour of Pakistan,False,False
1425645,Scotland,Sri Lanka,Sri Lanka,Sri Lanka,field,Scotland,"""Zayed Cricket Stadium, Abu Dhabi""",2024-04-27,ICC Women's T20 World Cup Qualifier,False,False
1426085,Pakistan,West Indies,West Indies,Pakistan,bat,Pakistan,"""National Stadium, Karachi""",2024-04-28,West Indies Women tour of Pakistan,False,False
1429393,India,Bangladesh,India,India,bat,India,Sylhet International Cricket Stadium,2024-04-28,India Women tour of Bangladesh,False,False
1426086,West Indies,Pakistan,West Indies,Pakistan,field,West Indies,"""National Stadium, Karachi""",2024-04-30,West Indies Women tour of Pakistan,False,False
1429394,Bangladesh,India,India,Bangladesh,bat,Bangladesh,Sylhet International Cricket Stadium,2024-04-30,India Women tour of Bangladesh,False,False
1429395,Bangladesh,India,India,India,field,Bangladesh,Sylhet International Cricket Stadium,2024-05-02,India Women tour of Bangladesh,False,False
1426087,West Indies,Pakistan,Pakistan,West Indies,bat,West Indies,"""National Stadium, Karachi""",2024-05-02,West Indies Women tour of Pakistan,False,False
1425657,Ireland,Netherlands,Ireland,Ireland,bat,Ireland,"""Zayed Cricket Stadium, Abu Dhabi""",2024-05-03,ICC Women's T20 World Cup Qualifier,False,False
1426088,Pakistan,West Indies,West Indies,West Indies,field,Pakistan,"""National Stadium, Karachi""",2024-05-03,West Indies Women tour of Pakistan,False,False
1425658,Ireland,Scotland,Scotland,Ireland,bat,Ireland,"""Zayed Cricket Stadium, Abu Dhabi""",2024-05-05,ICC Women's T20 World Cup Qualifier,False,False
1429396,India,Bangladesh,India,Bangladesh,field,India,Sylhet International Cricket Stadium,2024-05-06,India Women tour of Bangladesh,False,False
1425660,Sri Lanka,Scotland,Sri Lanka,Scotland,field,Sri Lanka,"""Zayed Cricket Stadium, Abu Dhabi""",2024-05-07,ICC Women's T20 World Cup Qualifier,False,False
1429397,India,Bangladesh,India,India,bat,India,Sylhet International Cricket Stadium,2024-05-09,India Women tour of Bangladesh,False,False
1398268,England,Pakistan,England,Pakistan,field,England,"""Edgbaston, Birmingham""",2024-05-11,Pakistan Women tour of England,False,False
1398269,England,Pakistan,England,England,bat,England,"""County Ground, Northampton""",2024-05-17,Pakistan Women tour of England,False,False
1398270,England,Pakistan,England,England,bat,England,"""Headingley, Leeds""",2024-05-19,Pakistan Women tour of England,False,False
1436889,West Indies,Sri Lanka,Sri Lanka,Sri Lanka,field,West Indies,"""Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota""",2024-06-24,West Indies Women tour of Sri Lanka,False,False
